EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
2046	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 90 mM Tris-acetate, 2 mM magnesium acetate, 0.4 mM NADP, phosphoglucomutase, glucose-6-phosphate dehydrogenase]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]		liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Oryctolagus cuniculus	-	7.8			UDPgalactose;D-Galactose 1-phosphate	R00289	unknown		Km	UTP	3.8E-5		-	M	Starch and Sucrose metabolism	Diphosphate;UDPglucose	4436332	Turnquist RL, Gillett TA, Hansen RG: Uridine diphosphate glucose pyrophosphorylase, J Biol Chem 1974 (249) , 7695-700	unknown	68	UTP;D-Glucose 1-phosphate
2046	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 90 mM Tris-acetate, 2 mM magnesium acetate, 0.4 mM NADP, phosphoglucomutase, glucose-6-phosphate dehydrogenase]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]		liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Oryctolagus cuniculus	-	7.8			UDPgalactose;D-Galactose 1-phosphate	R00289	unknown		Ki	D-Galactose 1-phosphate	0.0073		-	M	Starch and Sucrose metabolism	Diphosphate;UDPglucose	4436332	Turnquist RL, Gillett TA, Hansen RG: Uridine diphosphate glucose pyrophosphorylase, J Biol Chem 1974 (249) , 7695-700	unknown	68	UTP;D-Glucose 1-phosphate
2046	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 90 mM Tris-acetate, 2 mM magnesium acetate, 0.4 mM NADP, phosphoglucomutase, glucose-6-phosphate dehydrogenase]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]		liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Oryctolagus cuniculus	-	7.8			UDPgalactose;D-Galactose 1-phosphate	R00289	unknown		Keq		0.16		-	-	Starch and Sucrose metabolism	Diphosphate;UDPglucose	4436332	Turnquist RL, Gillett TA, Hansen RG: Uridine diphosphate glucose pyrophosphorylase, J Biol Chem 1974 (249) , 7695-700	unknown	68	UTP;D-Glucose 1-phosphate
2048	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 90 mM Tris-acetate, 2 mM magnesium acetate, 0.4 mM NADP, phosphoglucomutase, glucose-6-phosphate dehydrogenase]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	-	7.8				R00289	unknown		Km	Diphosphate	2.1E-4		-	M	Starch and Sucrose metabolism	UDPglucose;Diphosphate	4436332	Turnquist RL, Gillett TA, Hansen RG: Uridine diphosphate glucose pyrophosphorylase, J Biol Chem 1974 (249) , 7695-700	unknown	68	D-Glucose 1-phosphate;UTP
2048	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 90 mM Tris-acetate, 2 mM magnesium acetate, 0.4 mM NADP, phosphoglucomutase, glucose-6-phosphate dehydrogenase]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	-	7.8				R00289	unknown		Keq		0.15		-	-	Starch and Sucrose metabolism	UDPglucose;Diphosphate	4436332	Turnquist RL, Gillett TA, Hansen RG: Uridine diphosphate glucose pyrophosphorylase, J Biol Chem 1974 (249) , 7695-700	unknown	68	D-Glucose 1-phosphate;UTP
2048	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 90 mM Tris-acetate, 2 mM magnesium acetate, 0.4 mM NADP, phosphoglucomutase, glucose-6-phosphate dehydrogenase]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	-	7.8				R00289	unknown		Km	UTP	4.8E-5		-	M	Starch and Sucrose metabolism	UDPglucose;Diphosphate	4436332	Turnquist RL, Gillett TA, Hansen RG: Uridine diphosphate glucose pyrophosphorylase, J Biol Chem 1974 (249) , 7695-700	unknown	68	D-Glucose 1-phosphate;UTP
2048	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 90 mM Tris-acetate, 2 mM magnesium acetate, 0.4 mM NADP, phosphoglucomutase, glucose-6-phosphate dehydrogenase]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	-	7.8				R00289	unknown		Km	D-Glucose 1-phosphate	9.5E-5		-	M	Starch and Sucrose metabolism	UDPglucose;Diphosphate	4436332	Turnquist RL, Gillett TA, Hansen RG: Uridine diphosphate glucose pyrophosphorylase, J Biol Chem 1974 (249) , 7695-700	unknown	68	D-Glucose 1-phosphate;UTP
2048	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 90 mM Tris-acetate, 2 mM magnesium acetate, 0.4 mM NADP, phosphoglucomutase, glucose-6-phosphate dehydrogenase]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	-	7.8				R00289	unknown		Km	UDPglucose	5.0E-5		-	M	Starch and Sucrose metabolism	UDPglucose;Diphosphate	4436332	Turnquist RL, Gillett TA, Hansen RG: Uridine diphosphate glucose pyrophosphorylase, J Biol Chem 1974 (249) , 7695-700	unknown	68	D-Glucose 1-phosphate;UTP
20551	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 50 mM Tris-HCl, 3 mM MgCl2,  50 mM Tris-HCl, 3 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	P0AAB6;P0AEP3	-	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Escherichia coli	25.0	7.5				R00289	unknown		Keq		5.0		-	-	Amino sugar and nucleotide sugar metabolism	UTP;D-Glucose 1-phosphate	4284510	Kamogawa A, Kurahashi K: Purification and properties of uridinediphosphate glucose pyrophosphorylase from  Escherichia coli K12, J Biochem 1965 (57) , 758-65	unknown	68	Diphosphate;UDPglucose
20551	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 50 mM Tris-HCl, 3 mM MgCl2,  50 mM Tris-HCl, 3 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	P0AAB6;P0AEP3	-	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Escherichia coli	25.0	7.5				R00289	unknown		concentration	Enzyme	0.0038		-	mg/ml	Amino sugar and nucleotide sugar metabolism	UTP;D-Glucose 1-phosphate	4284510	Kamogawa A, Kurahashi K: Purification and properties of uridinediphosphate glucose pyrophosphorylase from  Escherichia coli K12, J Biochem 1965 (57) , 758-65	unknown	68	Diphosphate;UDPglucose
20551	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 50 mM Tris-HCl, 3 mM MgCl2,  50 mM Tris-HCl, 3 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	P0AAB6;P0AEP3	-	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Escherichia coli	25.0	7.5				R00289	unknown		concentration	Diphosphate	2.75E-4		-	M	Amino sugar and nucleotide sugar metabolism	UTP;D-Glucose 1-phosphate	4284510	Kamogawa A, Kurahashi K: Purification and properties of uridinediphosphate glucose pyrophosphorylase from  Escherichia coli K12, J Biochem 1965 (57) , 758-65	unknown	68	Diphosphate;UDPglucose
20551	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[ 50 mM Tris-HCl, 3 mM MgCl2,  50 mM Tris-HCl, 3 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	P0AAB6;P0AEP3	-	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Escherichia coli	25.0	7.5				R00289	unknown		concentration	UDPglucose	3.0E-4		-	M	Amino sugar and nucleotide sugar metabolism	UTP;D-Glucose 1-phosphate	4284510	Kamogawa A, Kurahashi K: Purification and properties of uridinediphosphate glucose pyrophosphorylase from  Escherichia coli K12, J Biochem 1965 (57) , 758-65	unknown	68	Diphosphate;UDPglucose
49426	UTP + alpha-D-Glucose 1-phosphate = Diphosphate + UDP-D-glucose	[100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol, 100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	30.0	7.8				R00289	unknown		concentration	UTP	7.9E-7		-	M	Amino sugar and nucleotide sugar metabolism	Diphosphate;UDP-D-glucose	5427280	Knop JK, Hansen RG: Uridine diphosphate glucose pyrophosphorylase. IV. Crystallization and properties of the enzyme from human liver, J Biol Chem 1970 (245) , 2499-504	-	8973	alpha-D-Glucose 1-phosphate;UTP
49426	UTP + alpha-D-Glucose 1-phosphate = Diphosphate + UDP-D-glucose	[100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol, 100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	30.0	7.8				R00289	unknown		Keq		0.15	0.16	-	-	Amino sugar and nucleotide sugar metabolism	Diphosphate;UDP-D-glucose	5427280	Knop JK, Hansen RG: Uridine diphosphate glucose pyrophosphorylase. IV. Crystallization and properties of the enzyme from human liver, J Biol Chem 1970 (245) , 2499-504	-	8973	alpha-D-Glucose 1-phosphate;UTP
49426	UTP + alpha-D-Glucose 1-phosphate = Diphosphate + UDP-D-glucose	[100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol, 100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	30.0	7.8				R00289	unknown		concentration	alpha-D-Glucose 1-phosphate	7.7E-7		-	M	Amino sugar and nucleotide sugar metabolism	Diphosphate;UDP-D-glucose	5427280	Knop JK, Hansen RG: Uridine diphosphate glucose pyrophosphorylase. IV. Crystallization and properties of the enzyme from human liver, J Biol Chem 1970 (245) , 2499-504	-	8973	alpha-D-Glucose 1-phosphate;UTP
49426	UTP + alpha-D-Glucose 1-phosphate = Diphosphate + UDP-D-glucose	[100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol, 100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	30.0	7.8				R00289	unknown		concentration	Enzyme	4.00008E-6		-	katal*l^(-1)	Amino sugar and nucleotide sugar metabolism	Diphosphate;UDP-D-glucose	5427280	Knop JK, Hansen RG: Uridine diphosphate glucose pyrophosphorylase. IV. Crystallization and properties of the enzyme from human liver, J Biol Chem 1970 (245) , 2499-504	-	8973	alpha-D-Glucose 1-phosphate;UTP
49426	UTP + alpha-D-Glucose 1-phosphate = Diphosphate + UDP-D-glucose	[100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol, 100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	30.0	7.8				R00289	unknown		concentration	UDP-D-glucose	3.1E-7		-	M	Amino sugar and nucleotide sugar metabolism	Diphosphate;UDP-D-glucose	5427280	Knop JK, Hansen RG: Uridine diphosphate glucose pyrophosphorylase. IV. Crystallization and properties of the enzyme from human liver, J Biol Chem 1970 (245) , 2499-504	-	8973	alpha-D-Glucose 1-phosphate;UTP
49426	UTP + alpha-D-Glucose 1-phosphate = Diphosphate + UDP-D-glucose	[100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol, 100 mM Tris-acetate, 1 mM Mg-acetate, 2 mM Mercaptoethanol]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q16851	liver	wildtype	UTP---glucose-1-phosphate uridylyltransferase	Homo sapiens	30.0	7.8				R00289	unknown		concentration	Diphosphate	2.9E-7		-	M	Amino sugar and nucleotide sugar metabolism	Diphosphate;UDP-D-glucose	5427280	Knop JK, Hansen RG: Uridine diphosphate glucose pyrophosphorylase. IV. Crystallization and properties of the enzyme from human liver, J Biol Chem 1970 (245) , 2499-504	-	8973	alpha-D-Glucose 1-phosphate;UTP
51914	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q9M9P3	-	wildtype UGP1, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		concentration	Diphosphate	1.0E-4		-	M	Starch and Sucrose metabolism	UDPglucose;Diphosphate	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	UTP;D-Glucose 1-phosphate
51914	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q9M9P3	-	wildtype UGP1, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		concentration	UDPglucose	4.0E-5	8.0E-4	-	M	Starch and Sucrose metabolism	UDPglucose;Diphosphate	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	UTP;D-Glucose 1-phosphate
51914	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q9M9P3	-	wildtype UGP1, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		concentration	D-Glucose 1-phosphate	3.0E-4		-	M	Starch and Sucrose metabolism	UDPglucose;Diphosphate	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	UTP;D-Glucose 1-phosphate
51914	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q9M9P3	-	wildtype UGP1, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		Keq		0.31		0.03	-	Starch and Sucrose metabolism	UDPglucose;Diphosphate	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	UTP;D-Glucose 1-phosphate
51914	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q9M9P3	-	wildtype UGP1, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		concentration	Enzyme	5.0E-4		-	mg/ml	Starch and Sucrose metabolism	UDPglucose;Diphosphate	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	UTP;D-Glucose 1-phosphate
51914	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	Q9M9P3	-	wildtype UGP1, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		concentration	UTP	1.0E-4		-	M	Starch and Sucrose metabolism	UDPglucose;Diphosphate	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	UTP;D-Glucose 1-phosphate
51915	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	F4KGY8	-	wildtype UGP2, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		concentration	D-Glucose 1-phosphate	3.0E-4		-	M	Starch and Sucrose metabolism	Diphosphate;UDPglucose	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	D-Glucose 1-phosphate;UTP
51915	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	F4KGY8	-	wildtype UGP2, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		concentration	Diphosphate	1.0E-4		-	M	Starch and Sucrose metabolism	Diphosphate;UDPglucose	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	D-Glucose 1-phosphate;UTP
51915	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	F4KGY8	-	wildtype UGP2, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		Keq		0.29		0.04	-	Starch and Sucrose metabolism	Diphosphate;UDPglucose	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	D-Glucose 1-phosphate;UTP
51915	UTP + D-Glucose 1-phosphate = UDPglucose + Diphosphate	[100 mM Hepes, 5 mM MgCl2, 100 mM Hepes, 5 mM MgCl2]	2.7.7.9	[unknown, unknown, unknown, unknown, unknown]	F4KGY8	-	wildtype UGP2, his-tagged	UTP---glucose-1-phosphate uridylyltransferase	Arabidopsis thaliana	21.0	7.5				R00289	unknown		concentration	UTP	1.0E-4		-	M	Starch and Sucrose metabolism	Diphosphate;UDPglucose	18395530	Meng M, Wilczynska M, Kleczkowski LA: Molecular and kinetic characterization of two UDP-glucose pyrophosphorylases, products of distinct genes, from Arabidopsis, Biochim Biophys Acta 2008 (1784) , 967-72	-	68	D-Glucose 1-phosphate;UTP
